pair_id,source_entity_id,target_entity_id,relationship_type,case_id,evidence_reference,expected_relationship,scenario,split
ADV-PAIR-0139,PERSON-0824,PERSON-0957,CONTACTED,CASE-0406,PERSON-0824 coordinated with PERSON-0957 under CASE-0406.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0140,PERSON-0931,PERSON-0273,CONTACTED,CASE-0292,PERSON-0931 coordinated with PERSON-0273 under CASE-0292.,1,POS_STANDARD_MULTI_CHANNEL,TEST
ADV-PAIR-0141,PERSON-0845,PERSON-0583,CONTACTED,CASE-0592,PERSON-0845 coordinated with PERSON-0583 under CASE-0592.,1,POS_STANDARD_MULTI_CHANNEL,TEST
ADV-PAIR-0142,PERSON-0966,PERSON-0279,CONTACTED,CASE-1025,PERSON-0966 coordinated with PERSON-0279 under CASE-1025.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0143,PERSON-0911,PERSON-0443,CONTACTED,CASE-0661,PERSON-0911 coordinated with PERSON-0443 under CASE-0661.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0144,PERSON-0691,PERSON-0857,CONTACTED,CASE-1179,PERSON-0691 coordinated with PERSON-0857 under CASE-1179.,1,POS_STANDARD_MULTI_CHANNEL,VAL
ADV-PAIR-0145,PERSON-0689,PERSON-0842,CONTACTED,CASE-0552,PERSON-0689 coordinated with PERSON-0842 under CASE-0552.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0146,PERSON-0668,PERSON-0453,CONTACTED,CASE-0570,PERSON-0668 coordinated with PERSON-0453 under CASE-0570.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0147,PERSON-0834,PERSON-0504,CONTACTED,CASE-0187,PERSON-0834 coordinated with PERSON-0504 under CASE-0187.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0148,PERSON-0108,PERSON-0879,CONTACTED,CASE-0330,PERSON-0108 coordinated with PERSON-0879 under CASE-0330.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0149,PERSON-0968,PERSON-0411,CONTACTED,CASE-1127,PERSON-0968 coordinated with PERSON-0411 under CASE-1127.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0150,PERSON-0119,PERSON-0994,CONTACTED,CASE-0828,PERSON-0119 coordinated with PERSON-0994 under CASE-0828.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0151,PERSON-0556,PERSON-0474,CONTACTED,CASE-0847,PERSON-0556 coordinated with PERSON-0474 under CASE-0847.,1,POS_STANDARD_MULTI_CHANNEL,VAL
ADV-PAIR-0152,PERSON-0511,PERSON-0641,CONTACTED,CASE-0906,PERSON-0511 coordinated with PERSON-0641 under CASE-0906.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0153,PERSON-0950,PERSON-0295,CONTACTED,CASE-0898,PERSON-0950 coordinated with PERSON-0295 under CASE-0898.,1,POS_STANDARD_MULTI_CHANNEL,TEST
ADV-PAIR-0154,PERSON-0646,PERSON-0624,CONTACTED,CASE-0491,PERSON-0646 coordinated with PERSON-0624 under CASE-0491.,1,POS_STANDARD_MULTI_CHANNEL,VAL
ADV-PAIR-0155,PERSON-0096,PERSON-0231,CONTACTED,CASE-0233,PERSON-0096 coordinated with PERSON-0231 under CASE-0233.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0156,PERSON-0158,PERSON-0511,CONTACTED,CASE-0598,PERSON-0158 coordinated with PERSON-0511 under CASE-0598.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0157,PERSON-0495,PERSON-0484,CONTACTED,CASE-0500,PERSON-0495 coordinated with PERSON-0484 under CASE-0500.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0158,PERSON-0614,PERSON-0521,CONTACTED,CASE-0280,PERSON-0614 coordinated with PERSON-0521 under CASE-0280.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0159,PERSON-0807,PERSON-0520,CONTACTED,CASE-0548,PERSON-0807 coordinated with PERSON-0520 under CASE-0548.,1,POS_STANDARD_MULTI_CHANNEL,TEST
ADV-PAIR-0160,PERSON-0594,PERSON-0676,CONTACTED,CASE-1003,PERSON-0594 coordinated with PERSON-0676 under CASE-1003.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0161,PERSON-0341,PERSON-0566,CONTACTED,CASE-1113,PERSON-0341 coordinated with PERSON-0566 under CASE-1113.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0162,PERSON-0715,PERSON-0245,CONTACTED,CASE-1172,PERSON-0715 coordinated with PERSON-0245 under CASE-1172.,1,POS_STANDARD_MULTI_CHANNEL,VAL
ADV-PAIR-0163,PERSON-0763,PERSON-0485,CONTACTED,CASE-0781,PERSON-0763 coordinated with PERSON-0485 under CASE-0781.,1,POS_STANDARD_MULTI_CHANNEL,TEST
ADV-PAIR-0164,PERSON-0668,PERSON-0156,CONTACTED,CASE-1015,PERSON-0668 coordinated with PERSON-0156 under CASE-1015.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0165,PERSON-0340,PERSON-0891,CONTACTED,CASE-0206,PERSON-0340 coordinated with PERSON-0891 under CASE-0206.,1,POS_STANDARD_MULTI_CHANNEL,TEST
ADV-PAIR-0166,PERSON-0933,PERSON-0468,CONTACTED,CASE-0032,PERSON-0933 coordinated with PERSON-0468 under CASE-0032.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0167,PERSON-0801,PERSON-0993,CONTACTED,CASE-0543,PERSON-0801 coordinated with PERSON-0993 under CASE-0543.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0168,PERSON-0873,PERSON-0337,CONTACTED,CASE-1093,PERSON-0873 coordinated with PERSON-0337 under CASE-1093.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0169,PERSON-0909,PERSON-0778,CONTACTED,CASE-1000,PERSON-0909 coordinated with PERSON-0778 under CASE-1000.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0170,PERSON-0701,PERSON-0944,CONTACTED,CASE-0589,PERSON-0701 coordinated with PERSON-0944 under CASE-0589.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0171,PERSON-0101,PERSON-0779,CONTACTED,CASE-0206,PERSON-0101 coordinated with PERSON-0779 under CASE-0206.,1,POS_STANDARD_MULTI_CHANNEL,TEST
ADV-PAIR-0172,PERSON-0048,PERSON-0333,CONTACTED,CASE-0115,PERSON-0048 coordinated with PERSON-0333 under CASE-0115.,1,POS_STANDARD_MULTI_CHANNEL,VAL
ADV-PAIR-0173,PERSON-0544,PERSON-0422,CONTACTED,CASE-1160,PERSON-0544 coordinated with PERSON-0422 under CASE-1160.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0174,PERSON-0081,PERSON-0625,CONTACTED,CASE-0784,PERSON-0081 coordinated with PERSON-0625 under CASE-0784.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0175,PERSON-0147,PERSON-0238,CONTACTED,CASE-0945,PERSON-0147 coordinated with PERSON-0238 under CASE-0945.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0176,PERSON-0921,PERSON-0824,CONTACTED,CASE-0953,PERSON-0921 coordinated with PERSON-0824 under CASE-0953.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0177,PERSON-0453,PERSON-0968,CONTACTED,CASE-0708,PERSON-0453 coordinated with PERSON-0968 under CASE-0708.,1,POS_STANDARD_MULTI_CHANNEL,VAL
ADV-PAIR-0178,PERSON-0468,PERSON-0866,CONTACTED,CASE-0619,PERSON-0468 coordinated with PERSON-0866 under CASE-0619.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0179,PERSON-0110,PERSON-0243,CONTACTED,CASE-0782,PERSON-0110 coordinated with PERSON-0243 under CASE-0782.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0180,PERSON-0303,PERSON-0023,CONTACTED,CASE-0811,PERSON-0303 coordinated with PERSON-0023 under CASE-0811.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0181,PERSON-0764,PERSON-0509,CONTACTED,CASE-0587,PERSON-0764 coordinated with PERSON-0509 under CASE-0587.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0182,PERSON-0361,PERSON-0225,CONTACTED,CASE-0390,PERSON-0361 coordinated with PERSON-0225 under CASE-0390.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0183,PERSON-0926,PERSON-0643,CONTACTED,CASE-0081,PERSON-0926 coordinated with PERSON-0643 under CASE-0081.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0184,PERSON-0374,PERSON-0750,CONTACTED,CASE-0270,PERSON-0374 coordinated with PERSON-0750 under CASE-0270.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0185,PERSON-0426,PERSON-0180,CONTACTED,CASE-0412,PERSON-0426 coordinated with PERSON-0180 under CASE-0412.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0186,PERSON-0375,PERSON-0544,CONTACTED,CASE-1028,PERSON-0375 coordinated with PERSON-0544 under CASE-1028.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0187,PERSON-0845,PERSON-0967,CONTACTED,CASE-0987,PERSON-0845 coordinated with PERSON-0967 under CASE-0987.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0188,PERSON-0347,PERSON-0824,CONTACTED,CASE-0236,PERSON-0347 coordinated with PERSON-0824 under CASE-0236.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0189,PERSON-0990,PERSON-0232,CONTACTED,CASE-0814,PERSON-0990 coordinated with PERSON-0232 under CASE-0814.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0190,PERSON-0093,PERSON-0810,CONTACTED,CASE-0809,PERSON-0093 coordinated with PERSON-0810 under CASE-0809.,1,POS_STANDARD_MULTI_CHANNEL,VAL
ADV-PAIR-0191,PERSON-0689,PERSON-0767,CONTACTED,CASE-0537,PERSON-0689 coordinated with PERSON-0767 under CASE-0537.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0192,PERSON-0240,PERSON-0483,CONTACTED,CASE-0052,PERSON-0240 coordinated with PERSON-0483 under CASE-0052.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0193,PERSON-0938,PERSON-0625,CONTACTED,CASE-0454,PERSON-0938 coordinated with PERSON-0625 under CASE-0454.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0194,PERSON-0310,PERSON-0665,CONTACTED,CASE-0837,PERSON-0310 coordinated with PERSON-0665 under CASE-0837.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0195,PERSON-0505,PERSON-0119,CONTACTED,CASE-0200,PERSON-0505 coordinated with PERSON-0119 under CASE-0200.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0196,PERSON-0465,PERSON-0380,CONTACTED,CASE-1107,PERSON-0465 coordinated with PERSON-0380 under CASE-1107.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0197,PERSON-0671,PERSON-0102,CONTACTED,CASE-1003,PERSON-0671 coordinated with PERSON-0102 under CASE-1003.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0198,PERSON-0380,PERSON-0223,CONTACTED,CASE-0909,PERSON-0380 coordinated with PERSON-0223 under CASE-0909.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0199,PERSON-0102,PERSON-0703,CONTACTED,CASE-0753,PERSON-0102 coordinated with PERSON-0703 under CASE-0753.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0200,PERSON-0063,PERSON-0408,CONTACTED,CASE-0566,PERSON-0063 coordinated with PERSON-0408 under CASE-0566.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0201,PERSON-0844,PERSON-0466,CONTACTED,CASE-0188,PERSON-0844 coordinated with PERSON-0466 under CASE-0188.,1,POS_STANDARD_MULTI_CHANNEL,VAL
ADV-PAIR-0202,PERSON-0342,PERSON-0250,CONTACTED,CASE-0258,PERSON-0342 coordinated with PERSON-0250 under CASE-0258.,1,POS_STANDARD_MULTI_CHANNEL,VAL
ADV-PAIR-0203,PERSON-0568,PERSON-0213,CONTACTED,CASE-1201,PERSON-0568 coordinated with PERSON-0213 under CASE-1201.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0204,PERSON-0793,PERSON-0152,CONTACTED,CASE-1221,PERSON-0793 coordinated with PERSON-0152 under CASE-1221.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0205,PERSON-0554,PERSON-0257,CONTACTED,CASE-0358,PERSON-0554 coordinated with PERSON-0257 under CASE-0358.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0206,PERSON-0367,PERSON-0809,CONTACTED,CASE-0488,PERSON-0367 coordinated with PERSON-0809 under CASE-0488.,1,POS_STANDARD_MULTI_CHANNEL,VAL
ADV-PAIR-0207,PERSON-0130,PERSON-0760,CONTACTED,CASE-0863,PERSON-0130 coordinated with PERSON-0760 under CASE-0863.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0208,PERSON-0797,PERSON-0371,CONTACTED,CASE-1052,PERSON-0797 coordinated with PERSON-0371 under CASE-1052.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0209,PERSON-0630,PERSON-0045,CONTACTED,CASE-1068,PERSON-0630 coordinated with PERSON-0045 under CASE-1068.,1,POS_STANDARD_MULTI_CHANNEL,VAL
ADV-PAIR-0210,PERSON-0491,PERSON-0868,CONTACTED,CASE-0823,PERSON-0491 coordinated with PERSON-0868 under CASE-0823.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0211,PERSON-0455,PERSON-0076,CONTACTED,CASE-0166,PERSON-0455 coordinated with PERSON-0076 under CASE-0166.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0212,PERSON-0640,PERSON-0649,CONTACTED,CASE-1199,PERSON-0640 coordinated with PERSON-0649 under CASE-1199.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0213,PERSON-0612,PERSON-0544,CONTACTED,CASE-0604,PERSON-0612 coordinated with PERSON-0544 under CASE-0604.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0214,PERSON-0719,PERSON-0118,CONTACTED,CASE-1130,PERSON-0719 coordinated with PERSON-0118 under CASE-1130.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0215,PERSON-0910,PERSON-0234,CONTACTED,CASE-0848,PERSON-0910 coordinated with PERSON-0234 under CASE-0848.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0216,PERSON-0748,PERSON-0098,CONTACTED,CASE-0641,PERSON-0748 coordinated with PERSON-0098 under CASE-0641.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0217,PERSON-0157,PERSON-0704,CONTACTED,CASE-0972,PERSON-0157 coordinated with PERSON-0704 under CASE-0972.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0218,PERSON-0099,PERSON-0763,CONTACTED,CASE-0764,PERSON-0099 coordinated with PERSON-0763 under CASE-0764.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0219,PERSON-0576,PERSON-0338,CONTACTED,CASE-0251,PERSON-0576 coordinated with PERSON-0338 under CASE-0251.,1,POS_STANDARD_MULTI_CHANNEL,TEST
ADV-PAIR-0220,PERSON-0739,PERSON-0053,CONTACTED,CASE-0590,PERSON-0739 coordinated with PERSON-0053 under CASE-0590.,1,POS_STANDARD_MULTI_CHANNEL,TEST
ADV-PAIR-0221,PERSON-0218,PERSON-0159,CONTACTED,CASE-0988,PERSON-0218 coordinated with PERSON-0159 under CASE-0988.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0222,PERSON-0570,PERSON-0377,CONTACTED,CASE-0236,PERSON-0570 coordinated with PERSON-0377 under CASE-0236.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0223,PERSON-0866,PERSON-0575,CONTACTED,CASE-1141,PERSON-0866 coordinated with PERSON-0575 under CASE-1141.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0224,PERSON-0280,PERSON-0720,CONTACTED,CASE-0633,PERSON-0280 coordinated with PERSON-0720 under CASE-0633.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0225,PERSON-0147,PERSON-0580,CONTACTED,CASE-0821,PERSON-0147 coordinated with PERSON-0580 under CASE-0821.,1,POS_STANDARD_MULTI_CHANNEL,VAL
ADV-PAIR-0226,PERSON-0544,PERSON-0221,CONTACTED,CASE-0771,PERSON-0544 coordinated with PERSON-0221 under CASE-0771.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0227,PERSON-0739,PERSON-0333,CONTACTED,CASE-1163,PERSON-0739 coordinated with PERSON-0333 under CASE-1163.,1,POS_STANDARD_MULTI_CHANNEL,VAL
ADV-PAIR-0228,PERSON-0773,PERSON-0633,CONTACTED,CASE-0102,PERSON-0773 coordinated with PERSON-0633 under CASE-0102.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0229,PERSON-0498,PERSON-0622,CONTACTED,CASE-0906,PERSON-0498 coordinated with PERSON-0622 under CASE-0906.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0230,PERSON-0441,PERSON-0114,CONTACTED,CASE-0581,PERSON-0441 coordinated with PERSON-0114 under CASE-0581.,1,POS_STANDARD_MULTI_CHANNEL,VAL
ADV-PAIR-0231,PERSON-0316,PERSON-0047,CONTACTED,CASE-0452,PERSON-0316 coordinated with PERSON-0047 under CASE-0452.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0232,PERSON-0210,PERSON-0309,CONTACTED,CASE-0433,PERSON-0210 coordinated with PERSON-0309 under CASE-0433.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0233,PERSON-0123,PERSON-0008,CONTACTED,CASE-1019,PERSON-0123 coordinated with PERSON-0008 under CASE-1019.,1,POS_STANDARD_MULTI_CHANNEL,VAL
ADV-PAIR-0234,PERSON-0721,PERSON-0236,CONTACTED,CASE-1025,PERSON-0721 coordinated with PERSON-0236 under CASE-1025.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0235,PERSON-0074,PERSON-0407,CONTACTED,CASE-0087,PERSON-0074 coordinated with PERSON-0407 under CASE-0087.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0236,PERSON-0590,PERSON-0440,CONTACTED,CASE-1175,PERSON-0590 coordinated with PERSON-0440 under CASE-1175.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0237,PERSON-0118,PERSON-0415,CONTACTED,CASE-0043,PERSON-0118 coordinated with PERSON-0415 under CASE-0043.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0238,PERSON-0942,PERSON-0371,CONTACTED,CASE-0181,PERSON-0942 coordinated with PERSON-0371 under CASE-0181.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0239,PERSON-0604,PERSON-0411,CONTACTED,CASE-1074,PERSON-0604 coordinated with PERSON-0411 under CASE-1074.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0240,PERSON-0227,PERSON-0342,CONTACTED,CASE-0345,PERSON-0227 coordinated with PERSON-0342 under CASE-0345.,1,POS_STANDARD_MULTI_CHANNEL,VAL
ADV-PAIR-0241,PERSON-0199,PERSON-0928,CONTACTED,CASE-0716,PERSON-0199 coordinated with PERSON-0928 under CASE-0716.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0242,PERSON-0835,PERSON-0152,CONTACTED,CASE-0484,PERSON-0835 coordinated with PERSON-0152 under CASE-0484.,1,POS_STANDARD_MULTI_CHANNEL,TEST
ADV-PAIR-0243,PERSON-0157,PERSON-0779,CONTACTED,CASE-0155,PERSON-0157 coordinated with PERSON-0779 under CASE-0155.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0244,PERSON-0476,PERSON-0773,CONTACTED,CASE-1155,PERSON-0476 coordinated with PERSON-0773 under CASE-1155.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0245,PERSON-0643,PERSON-0324,CONTACTED,CASE-0310,PERSON-0643 coordinated with PERSON-0324 under CASE-0310.,1,POS_STANDARD_MULTI_CHANNEL,VAL
ADV-PAIR-0246,PERSON-0816,PERSON-0282,CONTACTED,CASE-1212,PERSON-0816 coordinated with PERSON-0282 under CASE-1212.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0247,PERSON-0463,PERSON-0039,CONTACTED,CASE-0117,PERSON-0463 coordinated with PERSON-0039 under CASE-0117.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0248,PERSON-0885,PERSON-0876,CONTACTED,CASE-0185,PERSON-0885 coordinated with PERSON-0876 under CASE-0185.,1,POS_STANDARD_MULTI_CHANNEL,TEST
ADV-PAIR-0249,PERSON-0568,PERSON-0978,CONTACTED,CASE-0085,PERSON-0568 coordinated with PERSON-0978 under CASE-0085.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0250,PERSON-0193,PERSON-0330,CONTACTED,CASE-1240,PERSON-0193 coordinated with PERSON-0330 under CASE-1240.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0251,PERSON-0831,PERSON-0921,CONTACTED,CASE-0704,PERSON-0831 coordinated with PERSON-0921 under CASE-0704.,1,POS_STANDARD_MULTI_CHANNEL,VAL
ADV-PAIR-0252,PERSON-0725,PERSON-0449,CONTACTED,CASE-0900,PERSON-0725 coordinated with PERSON-0449 under CASE-0900.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0253,PERSON-0940,PERSON-0290,CONTACTED,CASE-0794,PERSON-0940 coordinated with PERSON-0290 under CASE-0794.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0254,PERSON-0054,PERSON-0809,CONTACTED,CASE-0686,PERSON-0054 coordinated with PERSON-0809 under CASE-0686.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0255,PERSON-0742,PERSON-0873,CONTACTED,CASE-1235,PERSON-0742 coordinated with PERSON-0873 under CASE-1235.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0256,PERSON-0145,PERSON-0939,CONTACTED,CASE-0717,PERSON-0145 coordinated with PERSON-0939 under CASE-0717.,1,POS_STANDARD_MULTI_CHANNEL,VAL
ADV-PAIR-0257,PERSON-0402,PERSON-0133,CONTACTED,CASE-1219,PERSON-0402 coordinated with PERSON-0133 under CASE-1219.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0258,PERSON-0386,PERSON-0659,CONTACTED,CASE-0673,PERSON-0386 coordinated with PERSON-0659 under CASE-0673.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0259,PERSON-0687,PERSON-0434,CONTACTED,CASE-1042,PERSON-0687 coordinated with PERSON-0434 under CASE-1042.,1,POS_STANDARD_MULTI_CHANNEL,TEST
ADV-PAIR-0260,PERSON-0220,PERSON-0350,CONTACTED,CASE-0996,PERSON-0220 coordinated with PERSON-0350 under CASE-0996.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0261,PERSON-0303,PERSON-0865,CONTACTED,CASE-0208,PERSON-0303 coordinated with PERSON-0865 under CASE-0208.,1,POS_STANDARD_MULTI_CHANNEL,TEST
ADV-PAIR-0262,PERSON-0905,PERSON-0540,CONTACTED,CASE-0078,PERSON-0905 coordinated with PERSON-0540 under CASE-0078.,1,POS_STANDARD_MULTI_CHANNEL,VAL
ADV-PAIR-0263,PERSON-0158,PERSON-0167,CONTACTED,CASE-0371,PERSON-0158 coordinated with PERSON-0167 under CASE-0371.,1,POS_STANDARD_MULTI_CHANNEL,TEST
ADV-PAIR-0264,PERSON-0045,PERSON-0421,CONTACTED,CASE-0747,PERSON-0045 coordinated with PERSON-0421 under CASE-0747.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0265,PERSON-0626,PERSON-0292,CONTACTED,CASE-0920,PERSON-0626 coordinated with PERSON-0292 under CASE-0920.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0266,PERSON-0804,PERSON-0481,CONTACTED,CASE-0398,PERSON-0804 coordinated with PERSON-0481 under CASE-0398.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0267,PERSON-0289,PERSON-0797,CONTACTED,CASE-0783,PERSON-0289 coordinated with PERSON-0797 under CASE-0783.,1,POS_STANDARD_MULTI_CHANNEL,VAL
ADV-PAIR-0268,PERSON-0821,PERSON-0620,CONTACTED,CASE-0284,PERSON-0821 coordinated with PERSON-0620 under CASE-0284.,1,POS_STANDARD_MULTI_CHANNEL,TEST
ADV-PAIR-0269,PERSON-0568,PERSON-0957,CONTACTED,CASE-0211,PERSON-0568 coordinated with PERSON-0957 under CASE-0211.,1,POS_STANDARD_MULTI_CHANNEL,TEST
ADV-PAIR-0270,PERSON-0292,PERSON-0086,CONTACTED,CASE-0329,PERSON-0292 coordinated with PERSON-0086 under CASE-0329.,1,POS_STANDARD_MULTI_CHANNEL,TEST
ADV-PAIR-0271,PERSON-0448,PERSON-0094,CONTACTED,CASE-0455,PERSON-0448 coordinated with PERSON-0094 under CASE-0455.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0272,PERSON-0425,PERSON-0055,CONTACTED,CASE-0812,PERSON-0425 coordinated with PERSON-0055 under CASE-0812.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0273,PERSON-0384,PERSON-0230,CONTACTED,CASE-0058,PERSON-0384 coordinated with PERSON-0230 under CASE-0058.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0274,PERSON-0666,PERSON-0344,CONTACTED,CASE-0300,PERSON-0666 coordinated with PERSON-0344 under CASE-0300.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
ADV-PAIR-0275,PERSON-0143,PERSON-0778,CONTACTED,CASE-0961,PERSON-0143 coordinated with PERSON-0778 under CASE-0961.,1,POS_STANDARD_MULTI_CHANNEL,VAL
ADV-PAIR-0276,PERSON-0221,PERSON-0856,CONTACTED,CASE-0307,PERSON-0221 coordinated with PERSON-0856 under CASE-0307.,1,POS_STANDARD_MULTI_CHANNEL,TRAIN
